Index    FREQ              Vmain             VMain2     
1495     9.77237221e+05    3.77415661e-01    3.68090585e-01
1496     9.81747943e+05    3.77414607e-01    3.68089589e-01
1497     9.86279486e+05    3.77413542e-01    3.68088583e-01
1498     9.90831945e+05    3.77412468e-01    3.68087568e-01
1499     9.95405417e+05    3.77411384e-01    3.68086544e-01
1500     1.00000000e+06    3.77410290e-01    3.68085510e-01
1501     1.00461579e+06    3.77409186e-01    3.68084467e-01
1502     1.00925289e+06    3.77408072e-01    3.68083414e-01
1503     1.01391139e+06    3.77406947e-01    3.68082352e-01
1504     1.01859139e+06    3.77405812e-01    3.68081279e-01
1505     1.02329299e+06    3.77404667e-01    3.68080197e-01
1506     1.02801630e+06    3.77403511e-01    3.68079104e-01
1507     1.03276141e+06    3.77402344e-01    3.68078002e-01
1508     1.03752842e+06    3.77401166e-01    3.68076889e-01
1509     1.04231743e+06    3.77399978e-01    3.68075766e-01
1510     1.04712855e+06    3.77398779e-01    3.68074633e-01
1511     1.05196187e+06    3.77397568e-01    3.68073489e-01
1512     1.05681751e+06    3.77396346e-01    3.68072335e-01
1513     1.06169556e+06    3.77395113e-01    3.68071169e-01
1514     1.06659612e+06    3.77393869e-01    3.68069994e-01
1515     1.07151931e+06    3.77392613e-01    3.68068807e-01
1516     1.07646521e+06    3.77391345e-01    3.68067609e-01
1517     1.08143395e+06    3.77390066e-01    3.68066400e-01
1518     1.08642562e+06    3.77388775e-01    3.68065180e-01
1519     1.09144034e+06    3.77387472e-01    3.68063949e-01
1520     1.09647820e+06    3.77386156e-01    3.68062706e-01
1521     1.10153931e+06    3.77384829e-01    3.68061452e-01
1522     1.10662378e+06    3.77383490e-01    3.68060187e-01
1523     1.11173173e+06    3.77382138e-01    3.68058909e-01
1524     1.11686325e+06    3.77380773e-01    3.68057620e-01
1525     1.12201845e+06    3.77379396e-01    3.68056319e-01
1526     1.12719746e+06    3.77378006e-01    3.68055006e-01
1527     1.13240036e+06    3.77376604e-01    3.68053680e-01
1528     1.13762729e+06    3.77375188e-01    3.68052343e-01
1529     1.14287833e+06    3.77373759e-01    3.68050993e-01
1530     1.14815362e+06    3.77372317e-01    3.68049630e-01
1531     1.15345326e+06    3.77370862e-01    3.68048255e-01
1532     1.15877736e+06    3.77369393e-01    3.68046867e-01
1533     1.16412603e+06    3.77367911e-01    3.68045467e-01
1534     1.16949939e+06    3.77366415e-01    3.68044053e-01
1535     1.17489755e+06    3.77364905e-01    3.68042626e-01
1536     1.18032064e+06    3.77363381e-01    3.68041187e-01
1537     1.18576875e+06    3.77361843e-01    3.68039733e-01
1538     1.19124201e+06    3.77360291e-01    3.68038267e-01
1539     1.19674053e+06    3.77358725e-01    3.68036787e-01
1540     1.20226443e+06    3.77357144e-01    3.68035293e-01
1541     1.20781384e+06    3.77355548e-01    3.68033785e-01
1542     1.21338885e+06    3.77353938e-01    3.68032264e-01
1543     1.21898960e+06    3.77352313e-01    3.68030728e-01
1544     1.22461620e+06    3.77350672e-01    3.68029178e-01
1545     1.23026877e+06    3.77349017e-01    3.68027614e-01
1546     1.23594743e+06    3.77347346e-01    3.68026035e-01
1547     1.24165231e+06    3.77345660e-01    3.68024442e-01
1548     1.24738351e+06    3.77343958e-01    3.68022834e-01
1549     1.25314117e+06    3.77342241e-01    3.68021211e-01
1550     1.25892541e+06    3.77340507e-01    3.68019573e-01
1551     1.26473635e+06    3.77338758e-01    3.68017920e-01
1552     1.27057411e+06    3.77336992e-01    3.68016252e-01
1553     1.27643881e+06    3.77335210e-01    3.68014568e-01
1554     1.28233058e+06    3.77333412e-01    3.68012869e-01
1555     1.28824955e+06    3.77331597e-01    3.68011154e-01
1556     1.29419584e+06    3.77329765e-01    3.68009423e-01
1557     1.30016958e+06    3.77327916e-01    3.68007676e-01
1558     1.30617089e+06    3.77326050e-01    3.68005913e-01
1559     1.31219990e+06    3.77324167e-01    3.68004134e-01
1560     1.31825674e+06    3.77322267e-01    3.68002338e-01
1561     1.32434154e+06    3.77320348e-01    3.68000526e-01
1562     1.33045442e+06    3.77318413e-01    3.67998697e-01
1563     1.33659552e+06    3.77316459e-01    3.67996851e-01
1564     1.34276496e+06    3.77314487e-01    3.67994987e-01
1565     1.34896288e+06    3.77312497e-01    3.67993107e-01
1566     1.35518941e+06    3.77310489e-01    3.67991209e-01
1567     1.36144468e+06    3.77308462e-01    3.67989294e-01
1568     1.36772883e+06    3.77306416e-01    3.67987361e-01
1569     1.37404198e+06    3.77304351e-01    3.67985410e-01
1570     1.38038426e+06    3.77302267e-01    3.67983441e-01
1571     1.38675583e+06    3.77300164e-01    3.67981454e-01
1572     1.39315680e+06    3.77298042e-01    3.67979449e-01
1573     1.39958732e+06    3.77295900e-01    3.67977425e-01
1574     1.40604752e+06    3.77293738e-01    3.67975382e-01
1575     1.41253754e+06    3.77291556e-01    3.67973321e-01
1576     1.41905752e+06    3.77289354e-01    3.67971240e-01
1577     1.42560759e+06    3.77287132e-01    3.67969140e-01
1578     1.43218790e+06    3.77284889e-01    3.67967021e-01
1579     1.43879858e+06    3.77282625e-01    3.67964882e-01
1580     1.44543977e+06    3.77280340e-01    3.67962723e-01
1581     1.45211162e+06    3.77278035e-01    3.67960544e-01
1582     1.45881426e+06    3.77275708e-01    3.67958346e-01
1583     1.46554784e+06    3.77273359e-01    3.67956127e-01
1584     1.47231250e+06    3.77270989e-01    3.67953887e-01
1585     1.47910839e+06    3.77268597e-01    3.67951627e-01
1586     1.48593564e+06    3.77266182e-01    3.67949345e-01
1587     1.49279441e+06    3.77263746e-01    3.67947043e-01
1588     1.49968484e+06    3.77261287e-01    3.67944719e-01
1589     1.50660707e+06    3.77258805e-01    3.67942374e-01
1590     1.51356125e+06    3.77256300e-01    3.67940008e-01
1591     1.52054753e+06    3.77253772e-01    3.67937619e-01
1592     1.52756606e+06    3.77251221e-01    3.67935208e-01
1593     1.53461698e+06    3.77248646e-01    3.67932775e-01
1594     1.54170045e+06    3.77246047e-01    3.67930320e-01
1595     1.54881662e+06    3.77243424e-01    3.67927842e-01
1596     1.55596563e+06    3.77240777e-01    3.67925341e-01
1597     1.56314764e+06    3.77238106e-01    3.67922816e-01
1598     1.57036280e+06    3.77235410e-01    3.67920269e-01
1599     1.57761127e+06    3.77232689e-01    3.67917698e-01
1600     1.58489319e+06    3.77229942e-01    3.67915103e-01
1601     1.59220873e+06    3.77227171e-01    3.67912484e-01
1602     1.59955803e+06    3.77224374e-01    3.67909841e-01
1603     1.60694125e+06    3.77221550e-01    3.67907174e-01
1604     1.61435856e+06    3.77218701e-01    3.67904481e-01
1605     1.62181010e+06    3.77215826e-01    3.67901764e-01
1606     1.62929603e+06    3.77212924e-01    3.67899022e-01
1607     1.63681652e+06    3.77209995e-01    3.67896255e-01
1608     1.64437172e+06    3.77207039e-01    3.67893462e-01
1609     1.65196180e+06    3.77204055e-01    3.67890643e-01
1610     1.65958691e+06    3.77201045e-01    3.67887798e-01
1611     1.66724721e+06    3.77198006e-01    3.67884927e-01
1612     1.67494288e+06    3.77194939e-01    3.67882029e-01
1613     1.68267406e+06    3.77191844e-01    3.67879105e-01
1614     1.69044093e+06    3.77188720e-01    3.67876153e-01
1615     1.69824365e+06    3.77185568e-01    3.67873174e-01
1616     1.70608239e+06    3.77182386e-01    3.67870168e-01
1617     1.71395731e+06    3.77179175e-01    3.67867134e-01
1618     1.72186857e+06    3.77175934e-01    3.67864071e-01
1619     1.72981636e+06    3.77172663e-01    3.67860981e-01
1620     1.73780083e+06    3.77169362e-01    3.67857862e-01
1621     1.74582215e+06    3.77166031e-01    3.67854714e-01
1622     1.75388050e+06    3.77162668e-01    3.67851537e-01
1623     1.76197605e+06    3.77159275e-01    3.67848331e-01
1624     1.77010896e+06    3.77155850e-01    3.67845095e-01
1625     1.77827941e+06    3.77152394e-01    3.67841829e-01
1626     1.78648757e+06    3.77148906e-01    3.67838533e-01
1627     1.79473363e+06    3.77145385e-01    3.67835206e-01
1628     1.80301774e+06    3.77141832e-01    3.67831849e-01
1629     1.81134009e+06    3.77138246e-01    3.67828461e-01
1630     1.81970086e+06    3.77134627e-01    3.67825041e-01
1631     1.82810022e+06    3.77130975e-01    3.67821590e-01
1632     1.83653834e+06    3.77127289e-01    3.67818107e-01
1633     1.84501542e+06    3.77123568e-01    3.67814592e-01
1634     1.85353162e+06    3.77119814e-01    3.67811044e-01
1635     1.86208714e+06    3.77116024e-01    3.67807464e-01
1636     1.87068214e+06    3.77112200e-01    3.67803850e-01
1637     1.87931682e+06    3.77108340e-01    3.67800203e-01
1638     1.88799135e+06    3.77104445e-01    3.67796522e-01
1639     1.89670592e+06    3.77100514e-01    3.67792808e-01
1640     1.90546072e+06    3.77096546e-01    3.67789059e-01
1641     1.91425593e+06    3.77092542e-01    3.67785275e-01
1642     1.92309173e+06    3.77088500e-01    3.67781457e-01
1643     1.93196832e+06    3.77084422e-01    3.67777603e-01
1644     1.94088588e+06    3.77080305e-01    3.67773713e-01
1645     1.94984460e+06    3.77076151e-01    3.67769788e-01
1646     1.95884467e+06    3.77071958e-01    3.67765826e-01
1647     1.96788629e+06    3.77067727e-01    3.67761828e-01
1648     1.97696964e+06    3.77063456e-01    3.67757793e-01
1649     1.98609492e+06    3.77059146e-01    3.67753720e-01
1650     1.99526231e+06    3.77054796e-01    3.67749610e-01
1651     2.00447203e+06    3.77050406e-01    3.67745462e-01
1652     2.01372425e+06    3.77045976e-01    3.67741276e-01
1653     2.02301918e+06    3.77041504e-01    3.67737051e-01
1654     2.03235701e+06    3.77036992e-01    3.67732787e-01
1655     2.04173794e+06    3.77032437e-01    3.67728483e-01
1656     2.05116218e+06    3.77027841e-01    3.67724140e-01
1657     2.06062991e+06    3.77023202e-01    3.67719757e-01
1658     2.07014135e+06    3.77018520e-01    3.67715333e-01
1659     2.07969669e+06    3.77013795e-01    3.67710868e-01
1660     2.08929613e+06    3.77009026e-01    3.67706362e-01
1661     2.09893988e+06    3.77004213e-01    3.67701815e-01
1662     2.10862815e+06    3.76999356e-01    3.67697225e-01
1663     2.11836114e+06    3.76994454e-01    3.67692593e-01
1664     2.12813905e+06    3.76989506e-01    3.67687918e-01
1665     2.13796209e+06    3.76984513e-01    3.67683201e-01
1666     2.14783047e+06    3.76979474e-01    3.67678439e-01
1667     2.15774441e+06    3.76974389e-01    3.67673634e-01
1668     2.16770410e+06    3.76969256e-01    3.67668784e-01
1669     2.17770977e+06    3.76964076e-01    3.67663889e-01
1670     2.18776162e+06    3.76958848e-01    3.67658949e-01
1671     2.19785987e+06    3.76953572e-01    3.67653964e-01
1672     2.20800473e+06    3.76948247e-01    3.67648933e-01
1673     2.21819642e+06    3.76942873e-01    3.67643855e-01
1674     2.22843515e+06    3.76937449e-01    3.67638730e-01
1675     2.23872114e+06    3.76931975e-01    3.67633558e-01
1676     2.24905461e+06    3.76926451e-01    3.67628338e-01
1677     2.25943577e+06    3.76920876e-01    3.67623070e-01
1678     2.26986485e+06    3.76915249e-01    3.67617753e-01
1679     2.28034207e+06    3.76909570e-01    3.67612387e-01
1680     2.29086765e+06    3.76903839e-01    3.67606972e-01
1681     2.30144182e+06    3.76898055e-01    3.67601507e-01
1682     2.31206479e+06    3.76892218e-01    3.67595991e-01
1683     2.32273680e+06    3.76886326e-01    3.67590424e-01
1684     2.33345806e+06    3.76880380e-01    3.67584806e-01
1685     2.34422882e+06    3.76874380e-01    3.67579136e-01
1686     2.35504928e+06    3.76868324e-01    3.67573413e-01
1687     2.36591970e+06    3.76862212e-01    3.67567638e-01
1688     2.37684029e+06    3.76856043e-01    3.67561810e-01
1689     2.38781128e+06    3.76849818e-01    3.67555927e-01
1690     2.39883292e+06    3.76843535e-01    3.67549991e-01
1691     2.40990543e+06    3.76837195e-01    3.67543999e-01
1692     2.42102905e+06    3.76830795e-01    3.67537953e-01
1693     2.43220401e+06    3.76824337e-01    3.67531850e-01
1694     2.44343055e+06    3.76817819e-01    3.67525691e-01
1695     2.45470892e+06    3.76811241e-01    3.67519476e-01
1696     2.46603934e+06    3.76804602e-01    3.67513203e-01
1697     2.47742206e+06    3.76797902e-01    3.67506872e-01
1698     2.48885732e+06    3.76791140e-01    3.67500482e-01
1699     2.50034536e+06    3.76784316e-01    3.67494034e-01
1700     2.51188643e+06    3.76777428e-01    3.67487526e-01
1701     2.52348077e+06    3.76770477e-01    3.67480958e-01
1702     2.53512863e+06    3.76763462e-01    3.67474330e-01
1703     2.54683025e+06    3.76756382e-01    3.67467640e-01
1704     2.55858589e+06    3.76749237e-01    3.67460888e-01
1705     2.57039578e+06    3.76742026e-01    3.67454075e-01
1706     2.58226019e+06    3.76734749e-01    3.67447198e-01
1707     2.59417936e+06    3.76727404e-01    3.67440258e-01
1708     2.60615355e+06    3.76719991e-01    3.67433254e-01
1709     2.61818301e+06    3.76712511e-01    3.67426185e-01
1710     2.63026799e+06    3.76704961e-01    3.67419051e-01
1711     2.64240876e+06    3.76697341e-01    3.67411851e-01
1712     2.65460556e+06    3.76689651e-01    3.67404585e-01
1713     2.66685866e+06    3.76681890e-01    3.67397252e-01
1714     2.67916832e+06    3.76674058e-01    3.67389851e-01
1715     2.69153480e+06    3.76666153e-01    3.67382382e-01
1716     2.70395836e+06    3.76658176e-01    3.67374844e-01
1717     2.71643927e+06    3.76650125e-01    3.67367236e-01
1718     2.72897778e+06    3.76641999e-01    3.67359558e-01
1719     2.74157417e+06    3.76633799e-01    3.67351809e-01
1720     2.75422870e+06    3.76625523e-01    3.67343989e-01
1721     2.76694165e+06    3.76617170e-01    3.67336097e-01
1722     2.77971327e+06    3.76608741e-01    3.67328132e-01
1723     2.79254384e+06    3.76600234e-01    3.67320094e-01
1724     2.80543364e+06    3.76591648e-01    3.67311981e-01
1725     2.81838293e+06    3.76582983e-01    3.67303793e-01
1726     2.83139200e+06    3.76574239e-01    3.67295530e-01
1727     2.84446111e+06    3.76565413e-01    3.67287191e-01
1728     2.85759054e+06    3.76556507e-01    3.67278775e-01
1729     2.87078058e+06    3.76547518e-01    3.67270281e-01
1730     2.88403150e+06    3.76538446e-01    3.67261709e-01
1731     2.89734359e+06    3.76529291e-01    3.67253058e-01
1732     2.91071712e+06    3.76520051e-01    3.67244327e-01
1733     2.92415238e+06    3.76510726e-01    3.67235516e-01
1734     2.93764965e+06    3.76501315e-01    3.67226623e-01
1735     2.95120923e+06    3.76491817e-01    3.67217649e-01
1736     2.96483139e+06    3.76482232e-01    3.67208592e-01
1737     2.97851643e+06    3.76472558e-01    3.67199451e-01
1738     2.99226464e+06    3.76462796e-01    3.67190226e-01
1739     3.00607630e+06    3.76452943e-01    3.67180915e-01
1740     3.01995172e+06    3.76442999e-01    3.67171519e-01
1741     3.03389118e+06    3.76432964e-01    3.67162037e-01
1742     3.04789499e+06    3.76422836e-01    3.67152467e-01
1743     3.06196343e+06    3.76412615e-01    3.67142809e-01
1744     3.07609681e+06    3.76402300e-01    3.67133061e-01
1745     3.09029543e+06    3.76391889e-01    3.67123224e-01
1746     3.10455959e+06    3.76381383e-01    3.67113297e-01
1747     3.11888958e+06    3.76370780e-01    3.67103277e-01
1748     3.13328572e+06    3.76360079e-01    3.67093166e-01
1749     3.14774831e+06    3.76349279e-01    3.67082961e-01
1750     3.16227766e+06    3.76338380e-01    3.67072662e-01
1751     3.17687407e+06    3.76327381e-01    3.67062269e-01
1752     3.19153786e+06    3.76316280e-01    3.67051779e-01
1753     3.20626932e+06    3.76305077e-01    3.67041193e-01
1754     3.22106879e+06    3.76293771e-01    3.67030509e-01
1755     3.23593657e+06    3.76282360e-01    3.67019727e-01
1756     3.25087297e+06    3.76270845e-01    3.67008846e-01
1757     3.26587832e+06    3.76259223e-01    3.66997864e-01
1758     3.28095293e+06    3.76247494e-01    3.66986781e-01
1759     3.29609712e+06    3.76235658e-01    3.66975596e-01
1760     3.31131121e+06    3.76223712e-01    3.66964308e-01
1761     3.32659553e+06    3.76211656e-01    3.66952916e-01
1762     3.34195040e+06    3.76199489e-01    3.66941420e-01
1763     3.35737614e+06    3.76187211e-01    3.66929817e-01
1764     3.37287309e+06    3.76174819e-01    3.66918107e-01
1765     3.38844156e+06    3.76162313e-01    3.66906290e-01
1766     3.40408190e+06    3.76149691e-01    3.66894363e-01
1767     3.41979443e+06    3.76136954e-01    3.66882327e-01
1768     3.43557948e+06    3.76124099e-01    3.66870180e-01
1769     3.45143739e+06    3.76111126e-01    3.66857922e-01
1770     3.46736850e+06    3.76098034e-01    3.66845550e-01
1771     3.48337315e+06    3.76084821e-01    3.66833064e-01
1772     3.49945167e+06    3.76071486e-01    3.66820464e-01
1773     3.51560441e+06    3.76058028e-01    3.66807747e-01
1774     3.53183170e+06    3.76044447e-01    3.66794914e-01
1775     3.54813389e+06    3.76030741e-01    3.66781962e-01
1776     3.56451133e+06    3.76016908e-01    3.66768891e-01
1777     3.58096437e+06    3.76002949e-01    3.66755700e-01
1778     3.59749335e+06    3.75988860e-01    3.66742387e-01
1779     3.61409863e+06    3.75974642e-01    3.66728952e-01
1780     3.63078055e+06    3.75960294e-01    3.66715393e-01
1781     3.64753947e+06    3.75945813e-01    3.66701709e-01
1782     3.66437575e+06    3.75931199e-01    3.66687899e-01
1783     3.68128974e+06    3.75916450e-01    3.66673963e-01
1784     3.69828180e+06    3.75901566e-01    3.66659898e-01
1785     3.71535229e+06    3.75886545e-01    3.66645704e-01
1786     3.73250158e+06    3.75871386e-01    3.66631379e-01
1787     3.74973002e+06    3.75856087e-01    3.66616922e-01
1788     3.76703799e+06    3.75840647e-01    3.66602332e-01
1789     3.78442585e+06    3.75825066e-01    3.66587608e-01
1790     3.80189396e+06    3.75809341e-01    3.66572749e-01
1791     3.81944271e+06    3.75793472e-01    3.66557753e-01
1792     3.83707245e+06    3.75777456e-01    3.66542619e-01
1793     3.85478358e+06    3.75761294e-01    3.66527346e-01
1794     3.87257645e+06    3.75744982e-01    3.66511933e-01
1795     3.89045145e+06    3.75728521e-01    3.66496377e-01
1796     3.90840896e+06    3.75711909e-01    3.66480679e-01
1797     3.92644935e+06    3.75695143e-01    3.66464836e-01
1798     3.94457302e+06    3.75678224e-01    3.66448848e-01
1799     3.96278034e+06    3.75661149e-01    3.66432712e-01
1800     3.98107171e+06    3.75643917e-01    3.66416429e-01
1801     3.99944750e+06    3.75626526e-01    3.66399995e-01
1802     4.01790811e+06    3.75608976e-01    3.66383411e-01
1803     4.03645393e+06    3.75591265e-01    3.66366674e-01
1804     4.05508535e+06    3.75573391e-01    3.66349783e-01
1805     4.07380278e+06    3.75555352e-01    3.66332737e-01
1806     4.09260660e+06    3.75537148e-01    3.66315535e-01
1807     4.11149721e+06    3.75518776e-01    3.66298174e-01
1808     4.13047502e+06    3.75500236e-01    3.66280654e-01
1809     4.14954043e+06    3.75481525e-01    3.66262973e-01
1810     4.16869383e+06    3.75462643e-01    3.66245129e-01
1811     4.18793565e+06    3.75443587e-01    3.66227122e-01
1812     4.20726628e+06    3.75424356e-01    3.66208949e-01
1813     4.22668614e+06    3.75404948e-01    3.66190609e-01
1814     4.24619564e+06    3.75385362e-01    3.66172100e-01
1815     4.26579519e+06    3.75365597e-01    3.66153422e-01
1816     4.28548520e+06    3.75345650e-01    3.66134572e-01
1817     4.30526610e+06    3.75325519e-01    3.66115549e-01
1818     4.32513831e+06    3.75305204e-01    3.66096352e-01
1819     4.34510224e+06    3.75284702e-01    3.66076978e-01
1820     4.36515832e+06    3.75264012e-01    3.66057426e-01
1821     4.38530698e+06    3.75243133e-01    3.66037695e-01
1822     4.40554864e+06    3.75222061e-01    3.66017782e-01
1823     4.42588372e+06    3.75200796e-01    3.65997687e-01
1824     4.44631267e+06    3.75179336e-01    3.65977407e-01
1825     4.46683592e+06    3.75157679e-01    3.65956941e-01
1826     4.48745390e+06    3.75135824e-01    3.65936288e-01
1827     4.50816705e+06    3.75113767e-01    3.65915445e-01
1828     4.52897580e+06    3.75091509e-01    3.65894410e-01
1829     4.54988060e+06    3.75069046e-01    3.65873183e-01
1830     4.57088190e+06    3.75046377e-01    3.65851761e-01
1831     4.59198013e+06    3.75023501e-01    3.65830142e-01
1832     4.61317575e+06    3.75000414e-01    3.65808325e-01
1833     4.63446920e+06    3.74977116e-01    3.65786308e-01
1834     4.65586094e+06    3.74953604e-01    3.65764089e-01
1835     4.67735141e+06    3.74929877e-01    3.65741666e-01
1836     4.69894109e+06    3.74905932e-01    3.65719038e-01
1837     4.72063041e+06    3.74881767e-01    3.65696202e-01
1838     4.74241985e+06    3.74857381e-01    3.65673157e-01
1839     4.76430987e+06    3.74832771e-01    3.65649900e-01
1840     4.78630092e+06    3.74807936e-01    3.65626431e-01
1841     4.80839348e+06    3.74782874e-01    3.65602746e-01
1842     4.83058802e+06    3.74757581e-01    3.65578844e-01
1843     4.85288500e+06    3.74732057e-01    3.65554723e-01
1844     4.87528490e+06    3.74706299e-01    3.65530381e-01
1845     4.89778819e+06    3.74680305e-01    3.65505816e-01
1846     4.92039536e+06    3.74654073e-01    3.65481026e-01
1847     4.94310687e+06    3.74627601e-01    3.65456009e-01
1848     4.96592321e+06    3.74600886e-01    3.65430762e-01
1849     4.98884487e+06    3.74573926e-01    3.65405285e-01
1850     5.01187234e+06    3.74546720e-01    3.65379574e-01
1851     5.03500609e+06    3.74519265e-01    3.65353627e-01
1852     5.05824662e+06    3.74491558e-01    3.65327443e-01
1853     5.08159443e+06    3.74463598e-01    3.65301020e-01
1854     5.10505000e+06    3.74435381e-01    3.65274354e-01
1855     5.12861384e+06    3.74406907e-01    3.65247444e-01
1856     5.15228645e+06    3.74378171e-01    3.65220288e-01
1857     5.17606832e+06    3.74349173e-01    3.65192884e-01
1858     5.19995997e+06    3.74319910e-01    3.65165228e-01
1859     5.22396189e+06    3.74290379e-01    3.65137320e-01
1860     5.24807460e+06    3.74260578e-01    3.65109156e-01
1861     5.27229861e+06    3.74230504e-01    3.65080735e-01
1862     5.29663444e+06    3.74200155e-01    3.65052053e-01
1863     5.32108259e+06    3.74169528e-01    3.65023109e-01
1864     5.34564359e+06    3.74138622e-01    3.64993901e-01
1865     5.37031796e+06    3.74107433e-01    3.64964425e-01
1866     5.39510623e+06    3.74075959e-01    3.64934680e-01
1867     5.42000890e+06    3.74044197e-01    3.64904663e-01
1868     5.44502653e+06    3.74012144e-01    3.64874372e-01
1869     5.47015963e+06    3.73979799e-01    3.64843803e-01
1870     5.49540874e+06    3.73947159e-01    3.64812956e-01
1871     5.52077439e+06    3.73914220e-01    3.64781826e-01
1872     5.54625713e+06    3.73880980e-01    3.64750412e-01
1873     5.57185749e+06    3.73847437e-01    3.64718711e-01
1874     5.59757601e+06    3.73813587e-01    3.64686720e-01
1875     5.62341325e+06    3.73779428e-01    3.64654437e-01
1876     5.64936975e+06    3.73744957e-01    3.64621859e-01
1877     5.67544605e+06    3.73710172e-01    3.64588984e-01
1878     5.70164272e+06    3.73675069e-01    3.64555808e-01
1879     5.72796031e+06    3.73639645e-01    3.64522330e-01
1880     5.75439937e+06    3.73603898e-01    3.64488546e-01
1881     5.78096047e+06    3.73567825e-01    3.64454454e-01
1882     5.80764418e+06    3.73531423e-01    3.64420050e-01
1883     5.83445104e+06    3.73494689e-01    3.64385333e-01
1884     5.86138165e+06    3.73457620e-01    3.64350298e-01
1885     5.88843655e+06    3.73420212e-01    3.64314945e-01
1886     5.91561634e+06    3.73382464e-01    3.64279268e-01
1887     5.94292159e+06    3.73344371e-01    3.64243266e-01
1888     5.97035287e+06    3.73305931e-01    3.64206936e-01
1889     5.99791076e+06    3.73267141e-01    3.64170275e-01
1890     6.02559586e+06    3.73227997e-01    3.64133280e-01
1891     6.05340875e+06    3.73188496e-01    3.64095947e-01
1892     6.08135001e+06    3.73148635e-01    3.64058274e-01
1893     6.10942025e+06    3.73108411e-01    3.64020257e-01
1894     6.13762005e+06    3.73067821e-01    3.63981894e-01
1895     6.16595002e+06    3.73026861e-01    3.63943182e-01
1896     6.19441075e+06    3.72985528e-01    3.63904117e-01
1897     6.22300285e+06    3.72943819e-01    3.63864696e-01
1898     6.25172693e+06    3.72901730e-01    3.63824917e-01
1899     6.28058359e+06    3.72859258e-01    3.63784775e-01
1900     6.30957344e+06    3.72816399e-01    3.63744267e-01
1901     6.33869711e+06    3.72773151e-01    3.63703391e-01
1902     6.36795521e+06    3.72729508e-01    3.63662143e-01
1903     6.39734835e+06    3.72685469e-01    3.63620519e-01
1904     6.42687717e+06    3.72641030e-01    3.63578517e-01
1905     6.45654229e+06    3.72596186e-01    3.63536133e-01
1906     6.48634434e+06    3.72550934e-01    3.63493363e-01
1907     6.51628394e+06    3.72505271e-01    3.63450204e-01
1908     6.54636174e+06    3.72459193e-01    3.63406653e-01
1909     6.57657837e+06    3.72412696e-01    3.63362706e-01
1910     6.60693448e+06    3.72365777e-01    3.63318359e-01
1911     6.63743070e+06    3.72318431e-01    3.63273609e-01
1912     6.66806769e+06    3.72270655e-01    3.63228453e-01
1913     6.69884609e+06    3.72222446e-01    3.63182887e-01
1914     6.72976656e+06    3.72173798e-01    3.63136906e-01
1915     6.76082975e+06    3.72124709e-01    3.63090508e-01
1916     6.79203633e+06    3.72075174e-01    3.63043689e-01
1917     6.82338694e+06    3.72025190e-01    3.62996444e-01
1918     6.85488226e+06    3.71974752e-01    3.62948771e-01
1919     6.88652296e+06    3.71923857e-01    3.62900665e-01
1920     6.91830971e+06    3.71872500e-01    3.62852122e-01
1921     6.95024318e+06    3.71820677e-01    3.62803139e-01
1922     6.98232404e+06    3.71768384e-01    3.62753712e-01
1923     7.01455298e+06    3.71715617e-01    3.62703836e-01
1924     7.04693069e+06    3.71662372e-01    3.62653508e-01
1925     7.07945784e+06    3.71608644e-01    3.62602724e-01
1926     7.11213514e+06    3.71554430e-01    3.62551480e-01
1927     7.14496326e+06    3.71499724e-01    3.62499771e-01
1928     7.17794291e+06    3.71444523e-01    3.62447594e-01
1929     7.21107479e+06    3.71388822e-01    3.62394944e-01
1930     7.24435960e+06    3.71332617e-01    3.62341817e-01
1931     7.27779805e+06    3.71275903e-01    3.62288209e-01
1932     7.31139083e+06    3.71218676e-01    3.62234116e-01
1933     7.34513868e+06    3.71160930e-01    3.62179533e-01
1934     7.37904230e+06    3.71102663e-01    3.62124456e-01
1935     7.41310241e+06    3.71043869e-01    3.62068880e-01
1936     7.44731974e+06    3.70984542e-01    3.62012802e-01
1937     7.48169501e+06    3.70924680e-01    3.61956217e-01
1938     7.51622894e+06    3.70864277e-01    3.61899120e-01
1939     7.55092228e+06    3.70803327e-01    3.61841507e-01
1940     7.58577575e+06    3.70741827e-01    3.61783373e-01
1941     7.62079010e+06    3.70679772e-01    3.61724714e-01
1942     7.65596607e+06    3.70617156e-01    3.61665525e-01
1943     7.69130440e+06    3.70553975e-01    3.61605801e-01
1944     7.72680585e+06    3.70490223e-01    3.61545538e-01
1945     7.76247117e+06    3.70425896e-01    3.61484731e-01
1946     7.79830111e+06    3.70360989e-01    3.61423375e-01
1947     7.83429643e+06    3.70295496e-01    3.61361465e-01
1948     7.87045790e+06    3.70229413e-01    3.61298997e-01
1949     7.90678628e+06    3.70162734e-01    3.61235965e-01
1950     7.94328235e+06    3.70095453e-01    3.61172364e-01
1951     7.97994687e+06    3.70027567e-01    3.61108191e-01
1952     8.01678063e+06    3.69959069e-01    3.61043439e-01
1953     8.05378441e+06    3.69889954e-01    3.60978103e-01
1954     8.09095899e+06    3.69820216e-01    3.60912178e-01
1955     8.12830516e+06    3.69749851e-01    3.60845660e-01
1956     8.16582371e+06    3.69678852e-01    3.60778543e-01
1957     8.20351544e+06    3.69607215e-01    3.60710822e-01
1958     8.24138115e+06    3.69534933e-01    3.60642491e-01
1959     8.27942164e+06    3.69462001e-01    3.60573545e-01
1960     8.31763771e+06    3.69388413e-01    3.60503979e-01
